fecha,Calidad_del_agua_meteorología_Direccion_Viento,Calidad_del_agua_meteorología_Evaporacion,Calidad_del_agua_meteorología_Humedad,Calidad_del_agua_meteorología_Pluviometria,Calidad_del_agua_meteorología_Presion,Calidad_del_agua_meteorología_Punto_de_Rocio,Calidad_del_agua_meteorología_Radiacion_Solar,Calidad_del_agua_meteorología_Sensacion_Termica,Calidad_del_agua_meteorología_Temperatura,Calidad_del_agua_meteorología_Velocidad_Viento,Calidad_del_agua_sonda_paramétrica_Clorofila,Calidad_del_agua_sonda_paramétrica_Conductividad,Calidad_del_agua_sonda_paramétrica_Cota,Calidad_del_agua_sonda_paramétrica_Cota_embalse,Calidad_del_agua_sonda_paramétrica_Ficocianina,Calidad_del_agua_sonda_paramétrica_O2,Calidad_del_agua_sonda_paramétrica_OxigenoDisuelto,Calidad_del_agua_sonda_paramétrica_Perfil,Calidad_del_agua_sonda_paramétrica_Profundidad,Calidad_del_agua_sonda_paramétrica_Redox,Calidad_del_agua_sonda_paramétrica_Temperatura,Calidad_del_agua_sonda_paramétrica_Turbidez,Calidad_del_agua_sonda_paramétrica_fDOM,Constantes_de_Explotación_Constante_1,Constantes_de_Explotación_Constante_2,Constantes_de_Explotación_Constante_3,Constantes_de_Explotación_Constante_4,Constantes_de_Explotación_Constante_5,Constantes_de_Explotación_Constante_6,Constantes_de_Explotación_Constante_7,Datos_Manuales_DM_AF_MD_PA_MANUAL,Datos_Manuales_DM_AF_MD_PB_MANUAL,Datos_Manuales_DM_AF_MD_PM_MANUAL,Datos_Manuales_DM_AF_MI_PB_MANUAL,Datos_Manuales_DM_AF_MI_PMPA_MANUAL,Datos_Manuales_DM_NE_MANUAL,Datos_Manuales_DM_PZ_B6_MANUAL,Datos_Manuales_DM_PZ_B7_MANUAL,Datos_Manuales_DM_PZ_B8_MANUAL,Datos_Manuales_DM_PZ_B9_MANUAL,Datos_Manuales_DM_TLP5_R_MANUAL,Datos_Manuales_DM_TLP5_T_MANUAL,Datos_Manuales_DM_TLP9_R_MANUAL,Datos_Manuales_DM_TLP9_T_MANUAL,General_Ascenso_Nivel_Encoro,General_Caudal_Aliviadero,General_Caudal_Desague,General_Caudal_Entrada,General_Caudal_Evaporacion,General_Caudal_Salida,General_Caudal_Toma,General_Volumen,General_Volumen_x100,Meteorología_Direccion_Viento,Meteorología_Evaporacion,Meteorología_Humedad,Meteorología_Pluviometria,Meteorología_Presion,Meteorología_Punto_de_Rocio,Meteorología_Radiacion_Solar,Meteorología_Sensacion_Termica,Meteorología_Temperatura,Meteorología_Velocidad_Viento,fecha,caudal,desague,apertura
23,94.99493899154994,0.0,71.2781109544966,0.0,1018.3192138671875,0.0,1453.75,0.0,12.85017497671975,2.1694858498101692,10.300000007335957,0.10000000149011612,27.86299011733506,31.99716605720939,10.266923055544005,0.05999999865889549,-0.7792307642789987,0.3626373626373626,4.134175783985263,7.736593387939117,12.455714299128605,1.3325274743876614,4.572747225289817,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.004721273659217534,5.247230635748969,0.0757436069349448,11.38017347537809,0.3593810113323141,5.362367123365402,0.039392696797019906,12.238461746109856,59.374248027801514,206.6080942137374,1.3138863918268018,62.04213232464261,0.0,1011.2316004435221,0.0,-1722.9599609375,0.0,12.387162586053213,1.1762758764541812,2015-03-20T00:00:00.000+01:00,5.247509221908532,154.1601829967565,50.086503840155075
24,138.39880496925778,0.0,72.60862726635403,0.0,1015.2701585557726,0.0,1453.75,0.0,12.642304294639164,1.1016971091190095,10.300000007335957,0.10000000149011612,27.86299011733506,31.99716605720939,10.266923055544005,0.05999999865889549,-0.7792307642789987,0.3626373626373626,4.134175783985263,7.736593387939117,12.455714299128605,1.3325274743876614,4.572747225289817,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.008683767496323627,5.23727426595158,0.07574101816862822,7.4590801782906055,0.21443663046496417,5.352414439121882,0.03939892695699301,12.236210544904074,59.36333023177253,169.95926173776388,0.8675856058576351,65.08357376522488,0.0,1008.1645050048828,0.0,-1722.9599609375,0.0,11.833719710508982,0.6759145446380393,2015-03-21T00:00:00.000+01:00,5.237345226005548,154.34083560688626,50.059250106414154
25,102.6692720188035,0.0,68.22675556606717,0.0,1016.1767539978027,0.0,1453.75,0.0,12.791199816597832,2.2571453438237463,10.300000007335957,0.10000000149011612,27.86299011733506,31.99716605720939,10.266923055544005,0.05999999865889549,-0.7792307642789987,0.3626373626373626,4.134175783985263,7.736593387939117,12.455714299128605,1.3325274743876614,4.572747225289817,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.005465843591890816,5.193615671661165,0.07572722802352574,11.06693653927909,0.3448502694825745,5.308718946244982,0.03937585043927862,12.224224633640713,59.30518147680495,210.98137025535107,1.5335126752939283,59.75633319218954,0.0,1009.0478371514214,0.0,-1722.9599609375,0.0,12.337562004725138,1.0834972902020026,2015-03-22T00:00:00.000+01:00,5.192474210764178,155.6201999493771,50.029268135627106
26,198.91891213258108,0.0,78.65859447585211,0.4652777893158297,1013.5549443562826,0.0,1453.75,0.0,10.936234060260984,0.2510227880912781,10.300000007335957,0.10000000149011612,27.86299011733506,31.99716605720939,10.266923055544005,0.05999999865889549,-0.7792307642789987,0.3626373626373626,4.134175783985263,7.736593387939117,12.455714299128605,1.3325274743876614,4.572747225289817,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.0031092499137028223,5.158971005015903,0.0757139706466761,8.176651060581207,0.20905798502584125,5.274057166443931,0.03937223843402333,12.212701241175333,59.24927067756653,142.7928874641657,0.6942460774832094,71.66565012931824,0.491666688842492,1006.5679804484049,0.0,-1722.9599609375,0.0,9.158307088745964,0.517666754209333,2015-03-23T00:00:00.000+01:00,5.15784942257839,157.10664927628306,50.082874447107315
27,174.60287005661263,0.0,81.45606303215027,0.5645833372448882,1016.5497139824761,0.0,1453.75,0.0,11.372371395428976,0.6090454535927469,10.300000007335957,0.10000000149011612,27.86299011733506,31.99716605720939,10.266923055544005,0.05999999865889549,-0.7792307642789987,0.3626373626373626,4.134175783985263,7.736593387939117,12.455714299128605,1.3325274743876614,4.572747225289817,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.007830498618204729,4.577964203225242,0.07569280985949768,8.7719303406775,0.2205934507492202,4.693008045355479,0.03935115093675753,12.19430842002233,59.160036140018036,151.09438031580714,0.43885263008996844,70.95184238751729,0.7486111228871677,1009.5193778143989,0.0,-1722.9599609375,0.0,10.107729153500664,0.6880731908992553,2015-03-24T00:00:00.000+01:00,4.577810875735142,142.98432741562524,44.08680163820584
28,220.2915273308754,0.0,89.36884048249986,0.9611111434383525,1019.6711302863228,0.0,1453.75,0.0,10.385058565272224,0.9296935245349434,10.300000007335957,0.10000000149011612,27.86299011733506,31.99716605720939,10.266923055544005,0.05999999865889549,-0.7792307642789987,0.3626373626373626,4.134175783985263,7.736593387939117,12.455714299128605,1.3325274743876614,4.572747225289817,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.004707110282551084,4.384560873111089,0.07575233228918579,8.494337685406208,0.2024727416192036,4.4997408456272545,0.03941412947864996,12.246045271555582,59.41104242536757,152.05235683255725,0.7111693538309838,76.44086329142253,0.9743055889589919,1012.7926004197863,0.0,-1722.9599609375,0.0,9.030671454138226,0.5071534907264221,2015-03-25T00:00:00.000+01:00,4.384413418825716,127.57194173667165,40.2508271170987
29,202.1195069419013,0.0,109.07078859541151,4.401386938420021,1021.8854090372721,0.0,1453.75,0.0,11.576826685004765,1.3680917379194095,10.300000007335957,0.10000000149011612,27.86299011733506,31.99716605720939,10.266923055544005,0.05999999865889549,-0.7792307642789987,0.3626373626373626,4.134175783985263,7.736593387939117,12.455714299128605,1.3325274743876614,4.572747225289817,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.04228970789330894,4.473031413387245,0.07579112619581357,7.494040576085238,0.05865915145759445,4.588284079457672,0.03946160050240201,12.280602267090703,59.57832691031442,152.4283249714005,0.0898870630677573,93.55456854591907,6.382398330619638,1014.9851547026299,0.0,-1722.9599609375,0.0,11.260716612909881,0.5498458276122389,2015-03-26T00:00:00.000+01:00,4.472545380664753,124.61663917504565,40.243060261011124
30,240.68143121401468,0.0,104.55800983640883,0.4437499453003208,1030.6950369940864,0.0,1453.75,0.0,14.110161397192213,0.43442964854895966,11.01150682527725,0.09479452312400896,28.062775912350173,32.029625200245476,10.353561584263632,0.05999999865889549,-0.757534243472635,0.3013698630136986,3.9668492682992595,7.77821925568254,12.511095830838974,1.160410960243173,4.532602747825727,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.028853922012633273,4.804829787541102,0.07593910297105362,7.468870027915581,0.0985176997825868,4.9204645056824585,0.039695539518252956,12.412896676497025,60.221128903902496,155.01766012806993,0.32773105358913335,89.97783788934454,0.8811197301203554,1023.5569684222028,0.0,-1722.9599609375,0.0,13.650155580960787,0.3037396538742147,2015-03-27T00:00:00.000+01:00,4.804225638222236,114.16843734587823,40.243060261011124
31,227.34520733356476,0.0,98.29977178573608,0.004166666728754838,1032.5267868041992,0.0,1453.75,0.0,14.002660195032755,0.5070690247424258,10.109090891751377,0.10000000149011612,26.098799098621715,32.042435906150125,10.345454476096414,0.05999999865889549,-0.7559090879830447,1.0,5.943636352365667,7.788181781768799,12.534999934109775,1.1540909165685826,4.74863635409962,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.004768516903924238,4.856276098224852,0.07596242396781842,7.107896241411153,0.1475093749744095,4.971948388550016,0.039709936930901475,12.433431373702156,60.3201323085361,164.70021119341254,0.8089705575006924,80.62460748354594,0.016666666915019352,1025.4000956217449,0.0,-1722.9599609375,0.0,13.292886058489481,0.3437359841643936,2015-03-28T00:00:00.000+01:00,4.855554606429198,112.71831798180938,40.243060261011124
32,163.92006427591497,0.0,89.40030993837298,0.0,1030.9856419418797,0.0,1453.75,0.0,15.626665252627749,0.11765879489989443,10.927804917823977,0.10000000149011612,28.905799400515672,32.03384818100348,11.547804832458496,0.05999999865889549,-0.7753658541818944,0.0,3.1280488328235907,8.725609825878609,13.368780508273986,1.2331707244966088,4.437073160962361,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.00413720680323119,4.814939437490521,0.07594368228632392,7.3287889659404755,0.18646261294965039,4.930433493671996,0.03955044202280767,12.41692769166195,60.240066932909414,199.0599832417387,0.7719667671772186,74.84448013883649,0.0,1023.7219469475024,0.0,-1722.9599609375,0.0,14.532654690020012,0.5145070175922504,2015-03-29T00:00:00.000+01:00,4.814570086217965,113.86544321567723,40.243060261011124
33,190.90061677826776,0.0,90.17961602740817,0.0,1031.6225916544597,0.0,1453.75,0.0,14.450251566039192,0.7861227479976757,13.097948670387268,0.1001923091423053,28.4637451171875,32.02919319348457,11.325256433242407,0.06012820380811508,-0.761474358729827,0.14743589743589744,3.565448726599033,8.494551230699589,13.275769245930206,1.1679487178723018,4.474423101315131,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.015311207088719433,4.761042823394139,0.07591925375163555,6.889296127276288,0.2330796860632189,4.876433988412221,0.03947182956876026,12.395418882369995,60.135715299182465,192.07134901152716,1.0840584477345045,77.09271518389384,0.0,1024.5423893398709,0.0,-1722.9599609375,0.0,13.19822703798612,0.6992575324062879,2015-03-30T00:00:00.000+02:00,4.761685027663285,115.41463284070292,40.243060261011124
34,216.54478591680527,0.0,93.52555833922492,0.1055555571284559,1033.9325561523438,0.0,1453.75,0.0,14.653199560112423,0.3082903533520746,16.661355899552166,0.10000000149011612,28.859349978172173,32.01629897295418,11.547796604997021,0.05999999865889549,-0.696610171410997,0.0,3.1569491927906617,8.714237342446538,13.429830470327603,1.139830507464328,4.86864406779661,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.022971319165662862,3.365081619885233,0.0759001781957017,6.068803620007303,0.12483485270402322,3.480321420563592,0.039339605434280306,12.378619147671593,60.054215590159096,160.2241366960936,0.6065108039395758,82.40853524208069,0.1597222284310394,1026.8826149834526,0.0,-1722.9599609375,0.0,13.493948035769993,0.3451410324778408,2015-03-31T00:00:00.000+02:00,3.3659421891853625,83.71874921727512,28.772016806734932
35,224.9482842153973,0.0,80.57324202855428,0.02500000037252903,1033.4499206542969,0.0,1453.75,0.0,16.32822557290395,0.0955463884521224,16.661355899552166,0.10000000149011612,28.859349978172173,32.01629897295418,11.547796604997021,0.05999999865889549,-0.696610171410997,0.0,3.1569491927906617,8.714237342446538,13.429830470327603,1.139830507464328,4.86864406779661,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.04631526236415892,2.5389967726336584,0.07604026013157433,8.405349291861057,0.18983887644976172,2.6546149949232736,0.039577986320687666,12.502181854512957,60.653673039542305,138.45355934649706,1.1547165658436522,74.93428828981187,0.025000000993410747,1026.2623112996419,0.0,-1722.9599609375,0.0,13.973249405622482,0.3288806642134053,2015-04-01T00:00:00.000+02:00,2.538726374041289,54.63267192078961,20.341490894556046
36,223.50333742962943,0.0,73.60146530469258,0.0,1027.050025092231,0.0,1453.75,0.0,14.110664847824308,0.3793222071997459,16.661355899552166,0.10000000149011612,28.859349978172173,32.01629897295418,11.547796604997021,0.05999999865889549,-0.696610171410997,0.0,3.1569491927906617,8.714237342446538,13.429830470327603,1.139830507464328,4.86864406779661,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.04464539091633116,2.703093331721094,0.07619318992106451,7.970259255833096,0.2042475291578335,2.819317377275891,0.04003085529742142,12.640957136948904,61.32693306605021,127.62657023304038,1.7445168839250174,70.44177712334528,0.0,1020.2667897542318,0.0,-1722.9599609375,0.0,11.721112410227457,0.33620466127629495,2015-04-02T00:00:00.000+02:00,2.703046739567071,50.50629695918825,20.35861297779613
37,243.82994076278476,0.0,82.64059895939297,0.0,1023.3519096374512,0.0,1453.75,0.0,13.633334835370382,0.4299587864273538,16.661355899552166,0.10000000149011612,28.859349978172173,32.01629897295418,11.547796604997021,0.05999999865889549,-0.696610171410997,0.0,3.1569491927906617,8.714237342446538,13.429830470327603,1.139830507464328,4.86864406779661,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.012221904246770363,2.8023340668943195,0.07629012280247277,7.518993694749144,0.17649756792444452,2.918856867485576,0.040232600540750556,12.727477484279209,61.74668468369378,121.70040632618799,1.6679394911560748,79.07142424583435,0.0,1016.496452331543,0.0,-1722.9599609375,0.0,11.147977547513115,0.4800137213120858,2015-04-03T00:00:00.000+02:00,2.801845074010392,48.168350418822634,20.343540247943665
38,127.96224368280835,0.0,67.03890585899353,0.0,1018.8975465562609,0.0,1453.75,0.0,14.734579841295878,1.0375474190837446,16.661355899552166,0.10000000149011612,28.859349978172173,32.01629897295418,11.547796604997021,0.05999999865889549,-0.696610171410997,0.0,3.1569491927906617,8.714237342446538,13.429830470327603,1.139830507464328,4.86864406779661,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.014530593699115949,2.8632915947172375,0.07635165347407262,6.569900031718943,0.2656945127267439,2.979887874590026,0.04024462621762521,12.782479544480642,62.01352514161004,191.10069470935397,2.0274521318109087,61.98716823259989,0.0,1011.8099047342936,0.0,-1722.9599609375,0.0,13.288223730193245,0.5796832196906002,2015-04-04T00:00:00.000+02:00,2.863248470549782,46.75538086394469,20.341490894556046
39,178.82885592513614,0.0,73.11881150139703,0.0,1012.0358450147841,0.0,1453.75,0.0,14.903669483131832,0.6519458939082041,34.916216025481354,0.11027026961784105,29.114826460142393,32.22834045822556,12.941621574195656,0.06027026897346651,-0.4916216214565006,0.0,3.113513424589827,9.636756690772804,15.640810914941737,2.6029729827030286,4.595135134619635,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.027209671383186813,2.9544971038897834,0.07644315074301428,10.335896218868179,0.26501348022995647,3.071253440446324,0.04031311837024987,12.866712702645195,62.422179778416954,162.83973268905862,1.6952564338636067,69.1025788254208,0.0,1005.0945048862034,0.0,-1722.9599609375,0.0,13.09569082988633,0.3096802990961199,2015-04-05T00:00:00.000+02:00,2.955103892005152,44.88047467379106,20.349993285205628
40,167.4689014222887,0.0,68.70679831504822,0.0,1014.3028263515896,0.0,1453.75,0.0,15.37266081240442,0.7863237012287654,35.19346416074466,0.10947712369604048,28.843725341597413,32.22575131584616,12.54555554483451,0.05999999865889549,-0.4575163391631803,0.0784313725490196,3.3820261409859254,9.522614382450877,15.569934651742575,2.5038562124850703,4.841372552260854,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.02357027880821584,2.5960357089837394,0.07649408001452684,9.422662679312957,0.2727335004193365,2.712728359633022,0.04019862074508435,12.914168682363298,62.652408070034454,178.7937324270606,1.9417772106308904,65.35339532958136,0.0,1007.3563969930013,0.0,-1722.9599609375,0.0,13.303727383414904,0.5079117367276922,2015-04-06T00:00:00.000+02:00,2.596058188006282,37.97088514392574,17.418374435769188
41,224.2947127421697,0.0,67.11847754319508,0.0,1019.2326198154026,0.0,1453.75,0.0,16.389813234408695,0.22439838141629784,38.596728454401465,0.109135802053375,28.772176683684926,32.262793764655974,12.723888903488348,0.05999999865889549,-0.3079012335726508,0.13580246913580246,3.4906172458036444,9.521975296515006,15.38450617849091,2.457716039301437,5.26135801974638,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.03377990894983264,1.9673420952426062,0.07660749425283736,9.190884145597616,0.2549283023173403,2.0843283062179885,0.040378801653989486,13.017086346944174,63.151704708735146,141.9912230769793,1.8419617082302768,65.4773964881897,0.0,1012.3199721442329,0.0,-1722.9599609375,0.0,13.603105394376648,0.3737299873221976,2015-04-07T00:00:00.000+02:00,1.9676236938426477,26.56081193519963,12.539115399122238
42,202.97707663642035,0.0,69.96849260065291,0.0,1020.5190976460775,0.0,1453.75,0.0,16.636264741420746,0.7743678741971962,36.284322529454386,10.701806415905876,28.410927569481633,32.30879863615959,11.60754838420018,8.938258004212571,0.5603870901970133,0.2838709677419355,3.8978709028613183,9.435548376267956,15.640258038428522,2.6798064489518443,4.537612908886325,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.05510610146868405,1.7223406020138,0.0767427533864975,11.60825622288717,0.3635582891907284,1.839409566587872,0.04032626823108229,13.142512758572897,63.760201427671646,164.20105023682117,2.260462098341021,64.61605118380652,0.0,1013.434391869439,0.0,-1722.9599609375,0.0,14.588226980633205,0.5445395204135113,2015-04-08T00:00:00.000+02:00,1.722420431699397,21.002879371245704,10.438646207253138
43,232.44647930728064,0.0,97.02028814951579,3.427776520088729,1022.2065569559733,0.0,1453.75,0.0,14.900052805741629,0.20274722642433415,41.91000001430511,138.1993329366048,28.239121913909912,32.37145525614421,-0.24049999928101898,134.31750005086263,13.49500002861023,0.36666666666666664,4.132333282629649,9.039166712760926,15.061166636149089,1.840166662633419,7.333499995867411,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.0356041003510149,1.7896715104579926,0.07688099228673512,6.909155809010069,0.16205825590875772,1.906984318461683,0.040431788113589086,13.27036996020211,64.38049700525072,144.99164728985892,0.7827156787065582,83.92336124844022,3.7013867925335138,1015.2306031121147,0.0,-1722.9599609375,0.0,13.29479037390815,0.254480141072741,2015-04-09T00:00:00.000+02:00,1.7896297390365767,19.907625946733685,10.445572048425674
